,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth
Time,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60
Cell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.0,-29.0,7.0,-46.0,86.0,-27.0,-71.0,1.0,111.0
120165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-13.0,122.0,12.0,69.0,-141.0
120167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.0,-10.0,34.0,-37.0,100.0
120171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.0,90.0,83.0
120175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8.0,
130005,10.0,0.0,0.0,6.0,-6.0,10.0,-1.0,-19.0,4.0,26.0,-2.0,4.0,-12.0,6.0,-17.0,27.0,-9.0,-11.0,16.0,18.0,-35.0,-2.0,11.0,-20.0,31.0,-16.0,-3.0,23.0,1.0,-8.0,10.0,33.0,-36.0,18.0,-7.0,-17.0,-13.0,27.0,24.0,-63.0,78.0,6.0,-53.0,-21.0,-1.0,2.0,25.0,-58.0,8.0,21.0,-17.0,-13.0,21.0,19.0,3.0,-15.0,-33.0,6.0,41.0,1.0
130006,10.0,8.0,11.0,-25.0,12.0,31.0,0.0,-27.0,31.0,-5.0,-14.0,-21.0,6.0,-4.0,-5.0,1.0,-13.0,9.0,24.0,-9.0,-10.0,-25.0,31.0,-3.0,-3.0,22.0,-9.0,25.0,1.0,-16.0,9.0,33.0,-33.0,7.0,13.0,10.0,-38.0,-46.0,-49.0,55.0,-21.0,44.0,-41.0,-3.0,22.0,12.0,-20.0,29.0,-6.0,16.0,18.0,-24.0,-1.0,-1.0,13.0,10.0,-19.0,9.0,-13.0,0.0
130007,-31.0,37.0,7.0,-53.0,30.0,100.0,-51.0,-2.0,-25.0,80.0,-47.0,-37.0,-15.0,51.0,16.0,-81.0,58.0,3.0,-19.0,-35.0,48.0,27.0,-35.0,-30.0,57.0,16.0,-43.0,-11.0,30.0,1.0,-57.0,-8.0,79.0,-2.0,5.0,-76.0,64.0,,,,,,,,,,,,,,,,,,,,,,,
130008,11.0,-6.0,16.0,5.0,-13.0,30.0,17.0,-47.0,12.0,32.0,-3.0,-8.0,-11.0,37.0,11.0,-20.0,7.0,-31.0,32.0,-38.0,-13.0,-12.0,-5.0,26.0,-31.0,37.0,13.0,-25.0,19.0,-13.0,41.0,-18.0,10.0,-12.0,13.0,-5.0,10.0,-22.0,5.0,-3.0,14.0,0.0,11.0,18.0,0.0,-10.0,18.0,12.0,-24.0,-10.0,2.0,38.0,-53.0,7.0,-15.0,4.0,-12.0,7.0,5.0,36.0
130009,12.0,-46.0,53.0,-8.0,3.0,115.0,-65.0,223.0,-240.0,53.0,-19.0,-27.0,-56.0,18.0,67.0,-81.0,65.0,-4.0,-39.0,-8.0,34.0,2.0,-32.0,32.0,24.0,-11.0,-13.0,-3.0,3.0,6.0,-27.0,20.0,37.0,-20.0,-9.0,-15.0,-18.0,99.0,-26.0,35.0,27.0,-22.0,15.0,21.0,-15.0,-100.0,143.0,-72.0,8.0,40.0,34.0,-39.0,-17.0,63.0,93.0,-70.0,-13.0,-48.0,35.0,-36.0
130010,-15.0,-2.0,43.0,-12.0,-7.0,24.0,17.0,-59.0,75.0,-42.0,35.0,-2.0,31.0,21.0,-7.0,-44.0,-18.0,9.0,6.0,-42.0,6.0,-47.0,22.0,10.0,29.0,9.0,25.0,-17.0,-3.0,-1.0,18.0,-3.0,-29.0,8.0,5.0,-59.0,28.0,9.0,6.0,26.0,-29.0,16.0,12.0,3.0,-13.0,-13.0,-3.0,-20.0,9.0,3.0,-2.0,-32.0,-3.0,-9.0,32.0,53.0,-49.0,-19.0,14.0,6.0
130012,-46.0,64.0,-86.0,72.0,-15.0,-26.0,38.0,-38.0,-5.0,82.0,-4.0,-90.0,-8.0,26.0,-29.0,19.0,2.0,-15.0,52.0,-38.0,11.0,13.0,-15.0,-7.0,-3.0,6.0,12.0,37.0,-38.0,-53.0,33.0,41.0,-31.0,-6.0,62.0,-85.0,60.0,-53.0,19.0,0.0,-42.0,-9.0,62.0,-43.0,2.0,-21.0,41.0,-13.0,59.0,8.0,-48.0,-15.0,-12.0,26.0,57.0,-39.0,-50.0,16.0,29.0,-60.0
130013,35.0,-26.0,17.0,-158.0,183.0,-119.0,77.0,63.0,-118.0,2.0,168.0,-168.0,-163.0,122.0,-6.0,-76.0,95.0,-33.0,-17.0,-72.0,10.0,50.0,-51.0,7.0,65.0,-73.0,92.0,24.0,-57.0,6.0,21.0,-396.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130014,38.0,80.0,-188.0,96.0,-19.0,83.0,24.0,14.0,-53.0,42.0,-10.0,-152.0,-58.0,7.0,90.0,-99.0,-27.0,1.0,83.0,-80.0,14.0,73.0,-72.0,1.0,-12.0,32.0,16.0,109.0,-106.0,1.0,73.0,-91.0,-5.0,39.0,14.0,-74.0,-13.0,-21.0,7.0,104.0,-59.0,28.0,-25.0,15.0,9.0,8.0,13.0,35.0,-7.0,-250.0,226.0,14.0,-24.0,20.0,1.0,-6.0,38.0,-1.0,-8.0,-103.0
130015,-742.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130019,7.0,80.0,-87.0,-29.0,19.0,27.0,-14.0,86.0,-158.0,148.0,-89.0,-143.0,-6.0,49.0,-8.0,40.0,-47.0,41.0,24.0,-24.0,12.0,24.0,18.0,8.0,66.0,-2.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130020,-95.0,-39.0,75.0,-22.0,27.0,-15.0,17.0,23.0,-35.0,6.0,23.0,15.0,-4.0,-306.0,288.0,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130022,-15.0,-7.0,-25.0,23.0,54.0,-11.0,-36.0,155.0,-152.0,31.0,-38.0,-69.0,51.0,-2.0,18.0,-9.0,2.0,20.0,-11.0,-9.0,15.0,38.0,-28.0,5.0,-17.0,57.0,-18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130023,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130032,-7.0,-29.0,32.0,18.0,25.0,38.0,-39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130035,16.0,12.0,10.0,-27.0,23.0,3.0,10.0,10.0,-22.0,19.0,-11.0,18.0,14.0,-11.0,-8.0,11.0,-41.0,27.0,-35.0,117.0,-66.0,-5.0,-35.0,21.0,-5.0,58.0,-30.0,49.0,-30.0,-30.0,15.0,17.0,-8.0,-27.0,10.0,-39.0,116.0,-443.0,70.0,117.0,13.0,38.0,45.0,14.0,-3.0,9.0,8.0,-11.0,-6.0,26.0,-189.0,105.0,107.0,32.0,8.0,,,,,
130037,-14.0,-5.0,29.0,-19.0,1.0,21.0,-18.0,-66.0,68.0,13.0,-8.0,-72.0,65.0,0.0,-4.0,26.0,-40.0,19.0,-1.0,-19.0,-8.0,27.0,11.0,14.0,-21.0,-2.0,17.0,-76.0,93.0,-12.0,2.0,-21.0,60.0,-19.0,5.0,-41.0,25.0,39.0,-39.0,-31.0,21.0,-26.0,4.0,31.0,-26.0,-12.0,24.0,1.0,0.0,-3.0,-10.0,-1.0,13.0,-29.0,19.0,-59.0,48.0,-5.0,-1.0,-36.0
130038,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130041,-1.0,13.0,-9.0,9.0,13.0,-11.0,-7.0,21.0,4.0,-17.0,35.0,-17.0,2.0,4.0,-27.0,48.0,-12.0,6.0,-17.0,-3.0,2.0,3.0,-13.0,33.0,-18.0,0.0,13.0,-23.0,26.0,-13.0,-13.0,1.0,5.0,25.0,-8.0,13.0,-35.0,39.0,13.0,-47.0,11.0,7.0,-4.0,-10.0,36.0,28.0,14.0,-84.0,22.0,52.0,-17.0,-22.0,39.0,-53.0,-22.0,-16.0,-8.0,43.0,37.0,38.0
130046,-158.0,47.0,-34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130050,-421.0,76.0,-46.0,30.0,47.0,-81.0,112.0,-55.0,39.0,41.0,1.0,19.0,-30.0,23.0,5.0,-73.0,40.0,39.0,-18.0,-34.0,62.0,21.0,-71.0,-87.0,143.0,-13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130055,54.0,-3.0,-8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130056,-85.0,90.0,-148.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130060,27.0,-15.0,55.0,-42.0,31.0,-72.0,82.0,-79.0,47.0,-35.0,46.0,-46.0,53.0,-59.0,44.0,-67.0,1.0,68.0,-28.0,-25.0,42.0,6.0,37.0,-54.0,-13.0,28.0,11.0,-32.0,52.0,-13.0,11.0,-71.0,48.0,23.0,-14.0,-42.0,19.0,-5.0,-9.0,-66.0,58.0,7.0,-39.0,73.0,-36.0,-30.0,-11.0,59.0,-38.0,23.0,-20.0,-32.0,-1.0,-24.0,41.0,65.0,-53.0,-50.0,2.0,117.0
130063,-30.0,-21.0,19.0,39.0,-41.0,8.0,7.0,25.0,-36.0,15.0,-20.0,52.0,-68.0,23.0,-2.0,-6.0,10.0,-21.0,4.0,13.0,-10.0,-18.0,-7.0,22.0,-28.0,-4.0,-10.0,26.0,-40.0,-70.0,3.0,-1.0,90.0,4.0,13.0,39.0,-18.0,55.0,15.0,10.0,-301.0,1.0,1.0,139.0,-129.0,112.0,,,,,,,,,,,,,,
130064,168.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130069,,,,27.0,-53.0,-37.0,-30.0,79.0,10.0,19.0,72.0,-36.0,-34.0,4.0,3.0,2.0,7.0,52.0,20.0,-53.0,-23.0,25.0,-8.0,-6.0,18.0,18.0,-33.0,32.0,-43.0,0.0,20.0,-2.0,14.0,3.0,34.0,-49.0,-14.0,64.0,-8.0,-59.0,3.0,21.0,-13.0,12.0,5.0,20.0,-32.0,-8.0,1.0,129.0,-29.0,-32.0,-5.0,106.0,-70.0,6.0,12.0,-50.0,13.0,-24.0
130074,,,,51.0,74.0,-1.0,28.0,49.0,-23.0,43.0,-22.0,34.0,40.0,-5.0,2.0,15.0,-6.0,37.0,-20.0,27.0,20.0,5.0,7.0,4.0,-5.0,19.0,21.0,-39.0,51.0,-18.0,28.0,-14.0,41.0,0.0,-8.0,-19.0,42.0,-61.0,2.0,-78.0,23.0,33.0,0.0,10.0,-57.0,36.0,-41.0,97.0,-70.0,-9.0,7.0,13.0,-7.0,-8.0,11.0,38.0,-28.0,10.0,7.0,31.0
130087,,,,,,,,,,208.0,-83.0,163.0,-91.0,6.0,-17.0,3.0,1.0,-14.0,15.0,35.0,6.0,-32.0,-30.0,41.0,-19.0,49.0,-45.0,74.0,-135.0,54.0,21.0,-2.0,32.0,-34.0,-30.0,-9.0,85.0,-64.0,-3.0,-1.0,13.0,13.0,-18.0,7.0,17.0,11.0,-21.0,1.0,21.0,-37.0,45.0,-13.0,8.0,-25.0,37.0,-52.0,99.0,-12.0,-21.0,-56.0
130090,,,,,,,,,,,,,,6.0,26.0,-6.0,17.0,14.0,28.0,-2.0,40.0,5.0,0.0,6.0,-23.0,44.0,-5.0,-18.0,7.0,-7.0,-17.0,-8.0,52.0,8.0,-3.0,-70.0,121.0,13.0,-15.0,4.0,-82.0,51.0,-50.0,-26.0,51.0,7.0,-15.0,-30.0,-93.0,-60.0,55.0,-20.0,38.0,-20.0,11.0,,,,,
130091,,,,,,,,,,,,,,39.0,-11.0,88.0,35.0,34.0,69.0,10.0,4.0,27.0,-109.0,-81.0,-29.0,190.0,-48.0,104.0,-162.0,-107.0,-38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130092,,,,,,,,,,,,,,14.0,23.0,-76.0,120.0,0.0,17.0,-2.0,13.0,47.0,-28.0,-7.0,9.0,19.0,-24.0,6.0,32.0,16.0,-19.0,33.0,-21.0,-4.0,20.0,-14.0,20.0,24.0,-44.0,46.0,-77.0,-43.0,29.0,218.0,-208.0,-10.0,31.0,24.0,-33.0,-17.0,36.0,1.0,-9.0,88.0,-19.0,43.0,-32.0,-12.0,0.0,-12.0
130102,,,,,,,,,,,,,,,,16.0,44.0,-43.0,144.0,5.0,30.0,-3.0,10.0,8.0,1.0,-16.0,42.0,-119.0,87.0,26.0,27.0,-46.0,50.0,-19.0,19.0,-87.0,165.0,-59.0,-27.0,-36.0,29.0,11.0,58.0,38.0,2.0,19.0,20.0,62.0,-51.0,-47.0,28.0,30.0,46.0,62.0,-137.0,-27.0,-39.0,33.0,32.0,-99.0
130106,,,,,,,,,,,,,,,,,45.0,44.0,-5.0,86.0,72.0,92.0,-143.0,152.0,38.0,-21.0,13.0,-7.0,67.0,-11.0,14.0,12.0,14.0,7.0,-12.0,-9.0,-8.0,-8.0,25.0,14.0,1.0,-5.0,48.0,-58.0,29.0,51.0,-11.0,-50.0,-50.0,39.0,15.0,-4.0,26.0,-38.0,-21.0,-5.0,-4.0,2.0,6.0,77.0
130117,,,,,,,,,,,,,,,,,,,,,175.0,35.0,34.0,11.0,18.0,-24.0,25.0,-31.0,15.0,38.0,-14.0,-1.0,-191.0,30.0,46.0,-79.0,38.0,45.0,-1.0,69.0,28.0,-1.0,57.0,-15.0,32.0,46.0,-73.0,32.0,0.0,23.0,-9.0,88.0,-66.0,3.0,95.0,-51.0,-22.0,-9.0,39.0,-28.0
130130,,,,,,,,,,,,,,,,,,,,,,,,214.0,-242.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130133,,,,,,,,,,,,,,,,,,,,,,,,,,,268.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,53.0,13.0,86.0,-16.0,34.0,131.0,36.0,21.0,-37.0,4.0,20.0,119.0,-118.0,-13.0,-22.0,135.0,2.0,7.0,-50.0,0.0,-21.0,3.0,30.0,16.0,-9.0,5.0,77.0,-163.0
130165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-85.0,130.0,24.0,39.0,-120.0,60.0,231.0,-74.0,-65.0,102.0,7.0,-61.0,118.0,-62.0,80.0,12.0,-110.0,26.0,37.0,44.0,-87.0,28.0,132.0,-102.0,-28.0,153.0,-112.0,-22.0,-60.0
130173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.0,159.0,48.0,-58.0,-43.0,39.0,-12.0,-18.0,-16.0,23.0,-8.0,4.0,-10.0,20.0,63.0,-83.0,17.0,11.0,-14.0,-9.0,64.0,-31.0,12.0,-18.0,18.0,-16.0
130174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122.0,56.0,117.0,-34.0,-5.0,55.0,-103.0,7.0,127.0,31.0,-161.0,-28.0,13.0,46.0,15.0,7.0,-10.0,-50.0,55.0,27.0,16.0,,,,,
130175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.0,-30.0,73.0,79.0,59.0,8.0,12.0,0.0,4.0,-48.0,36.0,41.0,6.0,38.0,-21.0,-26.0,34.0,-46.0,-2.0,-10.0,13.0,11.0,29.0,-21.0,-2.0,-28.0
130183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8.0,52.0,-70.0,41.0,21.0,29.0,14.0,47.0,21.0,16.0,-32.0,29.0,-7.0,-153.0,170.0,-12.0,41.0,-12.0,21.0,-19.0,-15.0,15.0,8.0,36.0,-195.0
130195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-21.0,1.0,-35.0,253.0,35.0,-17.0,2.0,27.0,11.0,-38.0,24.0,-186.0,134.0,-40.0,27.0,37.0,-27.0,34.0,49.0,-21.0,-20.0,69.0,-10.0
130204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-28.0,13.0,85.0,72.0,39.0,-50.0,6.0,4.0,92.0,-160.0,26.0,6.0,-28.0,13.0,17.0,12.0,179.0,-191.0,-6.0,-11.0,-33.0
130207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-39.0,122.0,19.0,-222.0,198.0,-45.0,-153.0,39.0,55.0,,,,,,,,,,,
130215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,162.0,6.0,156.0,36.0,,,,,,,,,,,,,,
130216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,241.0,31.0,,,,,,,,,,,,,,,,,
130219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-13.0,16.0,,,,,,,,,,,,,,,,,
130230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,
130233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197.0,,,,,,,,,,,,,,
130236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,8.0,18.0,-4.0,21.0,-13.0,16.0,-7.0,-20.0,-2.0,36.0,7.0,6.0,4.0,21.0
130246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.0,,,,,,,,,,,
130248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159.0,25.0,18.0,8.0,4.0,,,,,,,
130254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-38.0,0.0,4.0,69.0,33.0,8.0,31.0,-6.0,-20.0,25.0,3.0,3.0
130256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150.0,13.0,173.0,31.0,54.0,78.0,18.0,7.0,-7.0,-55.0,-1.0,-78.0
130258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.0,-144.0,-7.0,127.0,-57.0,,,,,,,
130267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-78.0,281.0,,,,,,,
130270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,41.0,27.0,-52.0,2.0,222.0,-34.0,-201.0,56.0
130273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,29.0,2.0,39.0,3.0,10.0,52.0,-139.0,242.0
130274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,298.0,,,,,,,
130275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.0,64.0,32.0,-11.0,152.0,,
130282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.0,52.0,-79.0,41.0,26.0,83.0,-103.0
130284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.0,-28.0,,,,,
130285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.0,108.0,32.0,78.0,-46.0,20.0,10.0
130286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0,47.0,57.0,-5.0,36.0,62.0,-47.0
130287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,40.0,-32.0,48.0,5.0,35.0,15.0
130289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,8.0,164.0,,
130299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,6.0,
130300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.0,-9.0,-46.0
130301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.0,19.0,34.0
130302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215.0,-268.0,97.0
130309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224.0,36.0,-42.0
130310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,253.0,,
130312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,3.0,50.0
130314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0,-1.0,-66.0
130315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0,39.0,18.0
130317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,10.0
130318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.0,26.0
130319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.0,
130321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-10.0,-22.0
140002,-67.0,8.0,-16.0,-10.0,-3.0,26.0,-4.0,-5.0,2.0,-4.0,18.0,10.0,4.0,-14.0,19.0,20.0,-12.0,2.0,15.0,-28.0,23.0,-31.0,3.0,-37.0,49.0,-2.0,5.0,6.0,-2.0,24.0,12.0,54.0,-73.0,-5.0,-5.0,-45.0,57.0,-2.0,-65.0,4.0,43.0,-20.0,0.0,15.0,26.0,-11.0,-70.0,24.0,9.0,-16.0,-16.0,-25.0,47.0,17.0,18.0,-72.0,-17.0,55.0,-23.0,-23.0
140003,-46.0,24.0,-19.0,32.0,-20.0,-21.0,0.0,37.0,-12.0,26.0,16.0,52.0,-69.0,-19.0,22.0,-11.0,-45.0,32.0,31.0,-108.0,121.0,-56.0,41.0,-3.0,-254.0,-4.0,5.0,-6.0,19.0,13.0,24.0,-29.0,21.0,15.0,93.0,,,,,,,,,,,,,,,,,,,,,,,,,
140008,-21.0,14.0,-22.0,-400.0,48.0,31.0,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140009,32.0,-62.0,-18.0,28.0,7.0,-30.0,32.0,-34.0,40.0,14.0,17.0,-18.0,30.0,-59.0,5.0,-29.0,15.0,25.0,-9.0,-52.0,51.0,16.0,27.0,-51.0,26.0,40.0,-17.0,-16.0,4.0,53.0,13.0,-45.0,-36.0,52.0,-58.0,1.0,27.0,53.0,-47.0,5.0,-7.0,-12.0,23.0,-82.0,44.0,3.0,-52.0,39.0,17.0,-9.0,51.0,-111.0,77.0,-27.0,-27.0,-10.0,76.0,-6.0,-41.0,-43.0
140010,-37.0,9.0,-147.0,34.0,-16.0,30.0,34.0,53.0,-18.0,2.0,25.0,25.0,7.0,-2.0,-1.0,5.0,9.0,38.0,23.0,-8.0,-2.0,8.0,0.0,35.0,-2.0,-11.0,24.0,15.0,-10.0,23.0,-1.0,4.0,12.0,15.0,16.0,-28.0,9.0,-9.0,-11.0,26.0,-8.0,0.0,-23.0,40.0,8.0,7.0,-19.0,9.0,3.0,21.0,5.0,-29.0,28.0,-15.0,44.0,-60.0,-3.0,7.0,10.0,-24.0
140011,-54.0,2.0,-8.0,32.0,-40.0,17.0,10.0,-8.0,-12.0,29.0,-25.0,76.0,-59.0,-1.0,-10.0,21.0,-38.0,35.0,8.0,-35.0,-5.0,29.0,-5.0,35.0,-37.0,10.0,9.0,-15.0,8.0,31.0,-16.0,-25.0,36.0,-6.0,-5.0,-12.0,-8.0,73.0,3.0,-8.0,24.0,-45.0,15.0,3.0,21.0,-10.0,-1.0,-3.0,7.0,6.0,-3.0,-28.0,26.0,3.0,-7.0,-17.0,0.0,21.0,-16.0,-23.0
140012,-23.0,-6.0,-2.0,14.0,2.0,-13.0,-8.0,35.0,-37.0,22.0,-24.0,30.0,-16.0,20.0,-9.0,9.0,-11.0,18.0,-18.0,11.0,-12.0,10.0,0.0,-45.0,13.0,20.0,14.0,-15.0,1.0,27.0,-11.0,-15.0,6.0,6.0,2.0,-7.0,4.0,-11.0,-3.0,1.0,42.0,-23.0,-42.0,-8.0,50.0,-13.0,-4.0,11.0,-12.0,6.0,-22.0,-99.0,147.0,-37.0,2.0,-22.0,-35.0,43.0,-8.0,-44.0
140015,-34.0,41.0,-33.0,84.0,-30.0,10.0,-25.0,42.0,-60.0,7.0,0.0,45.0,-42.0,-8.0,-16.0,28.0,18.0,-33.0,29.0,-1.0,12.0,-21.0,22.0,12.0,-14.0,-25.0,40.0,-15.0,-9.0,2.0,-9.0,18.0,269.0,-279.0,30.0,-7.0,-2.0,51.0,-25.0,23.0,1.0,-24.0,14.0,-10.0,1.0,9.0,27.0,-31.0,9.0,18.0,-16.0,5.0,20.0,2.0,59.0,-13.0,-61.0,3.0,15.0,9.0
140016,-11.0,25.0,8.0,104.0,-57.0,-11.0,-8.0,46.0,-22.0,-17.0,11.0,18.0,-1.0,-1.0,23.0,-14.0,22.0,17.0,11.0,-2.0,18.0,15.0,-20.0,83.0,-82.0,10.0,6.0,12.0,16.0,1.0,3.0,5.0,-4.0,-8.0,-7.0,26.0,-44.0,-2.0,30.0,9.0,-7.0,-5.0,36.0,-28.0,49.0,-51.0,30.0,-10.0,2.0,20.0,-38.0,-13.0,1.0,12.0,-22.0,43.0,-45.0,17.0,18.0,21.0
