,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth
Time,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60
Cell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80047,10.0,-1.0,-15.0,-5.0,-12.0,25.0,-24.0,-1.0,13.0,-6.0,-17.0,-5.0,1.0,-4.0,4.0,-2.0,51.0,28.0,-52.0,0.0,-20.0,-5.0,-2.0,-2.0,28.0,-26.0,10.0,31.0,3.0,10.0,68.0,-278.0,43.0,-8.0,28.0,159.0,-188.0,132.0,-94.0,29.0,-9.0,27.0,-88.0,163.0,-12.0,-4.0,-15.0,-11.0,115.0,-55.0,-35.0,-130.0,123.0,15.0,8.0,-109.0,-6.0,10.0,-15.0,-112.0
80048,-45.0,21.0,20.0,-5.0,-15.0,1.0,-3.0,-16.0,39.0,54.0,-87.0,-4.0,46.0,-37.0,20.0,-24.0,57.0,-17.0,-24.0,-6.0,35.0,-17.0,-1.0,-6.0,5.0,11.0,29.0,-24.0,-18.0,30.0,-23.0,24.0,-5.0,36.0,-40.0,0.0,36.0,23.0,3.0,-11.0,-9.0,5.0,-8.0,52.0,-58.0,22.0,-31.0,18.0,6.0,-25.0,38.0,-68.0,40.0,-2.0,-9.0,43.0,-30.0,-6.0,24.0,-35.0
80049,-81.0,18.0,-1.0,14.0,-33.0,22.0,-21.0,23.0,-3.0,8.0,-6.0,-1.0,-54.0,28.0,-7.0,-68.0,23.0,14.0,12.0,-4.0,-6.0,-2.0,3.0,30.0,31.0,9.0,-104.0,-27.0,183.0,-203.0,142.0,-149.0,-82.0,6.0,-5.0,-44.0,64.0,-59.0,60.0,47.0,6.0,16.0,32.0,55.0,-47.0,-16.0,10.0,-22.0,-11.0,14.0,-10.0,-26.0,55.0,-55.0,30.0,-37.0,24.0,-42.0,24.0,13.0
80050,-41.0,2.0,1.0,3.0,7.0,-2.0,-26.0,10.0,-2.0,3.0,3.0,-14.0,-19.0,-11.0,-9.0,-11.0,23.0,-23.0,69.0,6.0,35.0,-19.0,14.0,21.0,-42.0,21.0,0.0,17.0,-27.0,0.0,24.0,-50.0,-14.0,9.0,-15.0,67.0,-39.0,2.0,-179.0,-26.0,34.0,32.0,-136.0,90.0,-95.0,47.0,-94.0,-91.0,137.0,18.0,-48.0,-28.0,-8.0,0.0,15.0,33.0,115.0,23.0,24.0,-19.0
80052,-48.0,53.0,-45.0,-6.0,31.0,-5.0,-19.0,79.0,-83.0,41.0,9.0,-14.0,71.0,-63.0,47.0,-25.0,44.0,-8.0,-18.0,14.0,56.0,-75.0,1.0,7.0,2.0,-20.0,20.0,-38.0,29.0,-18.0,15.0,-12.0,24.0,17.0,5.0,15.0,-52.0,21.0,-1.0,9.0,-3.0,11.0,-14.0,23.0,-10.0,0.0,-8.0,-15.0,6.0,2.0,24.0,-27.0,20.0,-9.0,5.0,8.0,-5.0,6.0,10.0,20.0
80053,70.0,-70.0,-68.0,46.0,49.0,-16.0,-25.0,-116.0,130.0,-16.0,39.0,39.0,57.0,10.0,-127.0,55.0,-7.0,-51.0,66.0,-34.0,26.0,-25.0,-2.0,10.0,-28.0,202.0,-180.0,-165.0,166.0,-29.0,18.0,-150.0,5.0,-62.0,134.0,25.0,-44.0,-70.0,12.0,24.0,-14.0,-7.0,11.0,-5.0,-1.0,6.0,11.0,-32.0,0.0,88.0,10.0,-3.0,17.0,-32.0,3.0,-47.0,49.0,-3.0,26.0,-46.0
80054,-30.0,38.0,-5.0,-16.0,27.0,-7.0,-18.0,-16.0,-13.0,22.0,-11.0,-52.0,28.0,44.0,34.0,7.0,34.0,-3.0,4.0,30.0,28.0,3.0,-20.0,-68.0,144.0,-37.0,-184.0,-97.0,29.0,-66.0,-86.0,-10.0,-10.0,21.0,24.0,-8.0,-3.0,-55.0,-12.0,-3.0,8.0,9.0,-5.0,19.0,34.0,28.0,-67.0,11.0,-5.0,-11.0,21.0,-20.0,1.0,43.0,19.0,-2.0,15.0,32.0,-13.0,-37.0
80056,-22.0,-9.0,16.0,-56.0,34.0,-2.0,-6.0,-1.0,45.0,-9.0,31.0,10.0,-20.0,5.0,0.0,-29.0,31.0,49.0,-83.0,-27.0,21.0,-24.0,16.0,-54.0,7.0,30.0,9.0,-10.0,41.0,-21.0,0.0,-3.0,8.0,17.0,-10.0,-23.0,23.0,-24.0,-20.0,-10.0,28.0,1.0,-15.0,19.0,8.0,2.0,-26.0,-17.0,28.0,7.0,-52.0,16.0,25.0,-4.0,4.0,57.0,-16.0,0.0,32.0,-76.0
80057,37.0,-6.0,17.0,-3.0,27.0,-4.0,29.0,-3.0,36.0,22.0,-6.0,-37.0,-85.0,-2.0,13.0,3.0,-7.0,12.0,-11.0,5.0,-17.0,14.0,1.0,-6.0,-6.0,-13.0,10.0,6.0,2.0,42.0,-26.0,13.0,13.0,-35.0,7.0,-3.0,4.0,14.0,-25.0,43.0,-8.0,-2.0,-16.0,59.0,-4.0,-15.0,13.0,16.0,-8.0,-63.0,40.0,-380.0,202.0,11.0,-15.0,-16.0,66.0,29.0,-26.0,56.0
80058,57.0,7.0,3.0,37.0,-28.0,34.0,8.0,3.0,-9.0,4.0,-15.0,50.0,-17.0,-2.0,3.0,-9.0,19.0,17.0,-17.0,11.0,11.0,1.0,-13.0,16.0,-18.0,6.0,-11.0,22.0,-8.0,38.0,55.0,-104.0,17.0,-7.0,48.0,-37.0,18.0,21.0,-9.0,-23.0,52.0,-30.0,-6.0,-7.0,35.0,-22.0,6.0,-10.0,-4.0,5.0,-18.0,-1.0,16.0,-12.0,10.0,-20.0,36.0,-6.0,-5.0,-36.0
80059,-30.0,-11.0,-13.0,-22.0,5.0,12.0,-5.0,10.0,-16.0,6.0,6.0,22.0,-15.0,17.0,-23.0,10.0,-20.0,3.0,13.0,-8.0,-6.0,2.0,14.0,-11.0,0.0,-8.0,-4.0,9.0,6.0,3.0,17.0,-3.0,-1.0,-3.0,35.0,-1.0,-13.0,4.0,7.0,-19.0,23.0,-51.0,7.0,-2.0,12.0,12.0,-5.0,-17.0,6.0,24.0,-4.0,-17.0,7.0,15.0,21.0,-39.0,4.0,56.0,-41.0,-12.0
80061,-16.0,-28.0,2.0,7.0,24.0,16.0,-9.0,52.0,-21.0,22.0,8.0,51.0,-17.0,9.0,6.0,-45.0,40.0,-29.0,2.0,7.0,-20.0,23.0,-13.0,-17.0,28.0,15.0,-14.0,146.0,-128.0,29.0,-52.0,27.0,-9.0,-4.0,-1.0,3.0,-9.0,3.0,-3.0,-9.0,-74.0,31.0,6.0,45.0,-24.0,-43.0,-9.0,-21.0,-35.0,1.0,6.0,30.0,-13.0,-14.0,24.0,32.0,-11.0,-3.0,12.0,-120.0
80062,59.0,-5.0,-6.0,-58.0,33.0,52.0,11.0,-52.0,6.0,67.0,17.0,0.0,0.0,-93.0,-49.0,168.0,52.0,-193.0,7.0,15.0,238.0,-235.0,-22.0,3.0,9.0,-12.0,23.0,14.0,-44.0,30.0,9.0,14.0,-6.0,-27.0,-4.0,13.0,1.0,93.0,-11.0,59.0,-8.0,-93.0,-14.0,-135.0,137.0,2.0,5.0,5.0,-10.0,-29.0,-90.0,2.0,-22.0,18.0,16.0,-3.0,15.0,-23.0,46.0,10.0
80063,-76.0,73.0,-237.0,42.0,-5.0,45.0,-58.0,7.0,7.0,41.0,28.0,-11.0,-52.0,-60.0,34.0,-2.0,35.0,-56.0,-16.0,3.0,-42.0,46.0,-1.0,23.0,0.0,-172.0,-41.0,-24.0,-13.0,32.0,19.0,42.0,-122.0,18.0,-2.0,-12.0,279.0,-14.0,-16.0,21.0,2.0,9.0,0.0,29.0,-10.0,11.0,4.0,93.0,-52.0,-88.0,27.0,-35.0,10.0,-20.0,-36.0,35.0,14.0,-32.0,1.0,6.0
80064,-77.0,-161.0,127.0,52.0,-120.0,14.0,120.0,31.0,-1.0,-4.0,71.0,-1.0,-72.0,124.0,-118.0,-111.0,-52.0,-106.0,46.0,-18.0,2.0,30.0,-6.0,-57.0,27.0,-64.0,-43.0,-67.0,-9.0,101.0,3.0,15.0,38.0,18.0,3.0,16.0,-6.0,32.0,39.0,7.0,8.0,5.0,9.0,-6.0,27.0,-32.0,-7.0,-2.0,-2.0,-13.0,59.0,-257.0,235.0,48.0,-111.0,-8.0,-45.0,72.0,16.0,-72.0
80065,-35.0,23.0,-34.0,-22.0,21.0,-13.0,-16.0,10.0,17.0,20.0,-24.0,39.0,-20.0,26.0,-4.0,-53.0,51.0,-18.0,-1.0,8.0,3.0,-8.0,0.0,-6.0,3.0,5.0,-7.0,27.0,-21.0,-16.0,-4.0,12.0,11.0,22.0,-30.0,-3.0,12.0,-58.0,14.0,-15.0,5.0,16.0,8.0,22.0,-29.0,2.0,-18.0,8.0,-1.0,-13.0,1.0,-43.0,50.0,-10.0,3.0,11.0,0.0,-10.0,-23.0,-12.0
80066,-1.0,23.0,-16.0,-53.0,57.0,5.0,9.0,15.0,-13.0,18.0,15.0,12.0,-44.0,12.0,33.0,-61.0,50.0,-27.0,30.0,-2.0,1.0,-15.0,2.0,48.0,-2.0,-46.0,65.0,-19.0,9.0,-16.0,6.0,-34.0,31.0,15.0,-19.0,-13.0,21.0,-23.0,15.0,-12.0,22.0,-9.0,11.0,33.0,-39.0,46.0,-58.0,13.0,20.0,10.0,11.0,-66.0,43.0,-10.0,-4.0,51.0,-64.0,8.0,-16.0,-30.0
80067,19.0,33.0,-16.0,-26.0,60.0,-16.0,17.0,57.0,-28.0,15.0,1.0,62.0,-51.0,15.0,17.0,-33.0,45.0,-27.0,36.0,-1.0,7.0,22.0,-8.0,42.0,-11.0,13.0,4.0,9.0,-1.0,-25.0,21.0,-8.0,35.0,1.0,-7.0,8.0,19.0,-20.0,14.0,-16.0,5.0,5.0,0.0,11.0,7.0,-5.0,-14.0,5.0,10.0,-15.0,-12.0,4.0,-1.0,50.0,-22.0,44.0,-83.0,31.0,3.0,-103.0
80068,65.0,-4.0,8.0,-22.0,39.0,14.0,-7.0,14.0,-2.0,17.0,-2.0,17.0,30.0,-28.0,10.0,-12.0,-22.0,35.0,-9.0,39.0,2.0,-51.0,-16.0,-3.0,7.0,18.0,41.0,-35.0,-89.0,-32.0,132.0,-45.0,12.0,11.0,-6.0,-1.0,14.0,15.0,12.0,-8.0,12.0,-23.0,-144.0,45.0,8.0,28.0,-17.0,16.0,31.0,47.0,15.0,-7.0,7.0,8.0,-20.0,-11.0,-10.0,-8.0,25.0,-31.0
80069,4.0,25.0,-21.0,-54.0,66.0,-39.0,54.0,-15.0,1.0,2.0,-11.0,15.0,-34.0,24.0,-8.0,-20.0,5.0,1.0,10.0,10.0,-11.0,-8.0,33.0,-3.0,-18.0,4.0,-15.0,51.0,-59.0,30.0,-4.0,-26.0,7.0,-7.0,-8.0,6.0,-5.0,125.0,12.0,-5.0,39.0,26.0,35.0,-14.0,13.0,-9.0,30.0,-12.0,-48.0,-4.0,-3.0,35.0,-33.0,9.0,-11.0,-14.0,-2.0,-12.0,17.0,-4.0
80070,19.0,7.0,-21.0,-62.0,83.0,-53.0,22.0,19.0,5.0,4.0,1.0,50.0,-53.0,-9.0,-10.0,-9.0,17.0,-18.0,15.0,-5.0,-13.0,-14.0,6.0,26.0,-22.0,18.0,39.0,87.0,-142.0,-11.0,14.0,-13.0,20.0,-11.0,-11.0,14.0,-16.0,-10.0,16.0,101.0,-103.0,49.0,-35.0,62.0,-46.0,-31.0,-23.0,72.0,-68.0,5.0,-37.0,1.0,-5.0,15.0,58.0,104.0,-156.0,-8.0,37.0,-29.0
80071,-6.0,5.0,8.0,-50.0,58.0,-34.0,60.0,-39.0,36.0,32.0,-11.0,24.0,-16.0,12.0,-15.0,0.0,20.0,-67.0,36.0,64.0,-39.0,-2.0,19.0,34.0,-39.0,-17.0,25.0,34.0,-43.0,-36.0,10.0,33.0,-29.0,11.0,-4.0,15.0,22.0,226.0,-12.0,-3.0,-4.0,5.0,-4.0,-14.0,45.0,12.0,-24.0,-11.0,15.0,-3.0,-55.0,18.0,-20.0,33.0,-33.0,30.0,-1.0,2.0,5.0,-6.0
80072,9.0,16.0,-14.0,-270.0,54.0,40.0,44.0,53.0,14.0,31.0,12.0,18.0,-37.0,6.0,9.0,-10.0,-4.0,4.0,-1.0,-7.0,-8.0,25.0,-8.0,64.0,-5.0,-17.0,35.0,-1.0,-45.0,28.0,10.0,-67.0,12.0,15.0,-74.0,10.0,22.0,-136.0,25.0,2.0,-15.0,40.0,-68.0,34.0,160.0,-9.0,-25.0,-45.0,86.0,-8.0,21.0,-5.0,45.0,21.0,33.0,14.0,-15.0,-49.0,-7.0,38.0
80076,-7.0,15.0,-5.0,12.0,-2.0,29.0,1.0,-15.0,19.0,-44.0,-15.0,60.0,14.0,-50.0,35.0,96.0,-105.0,-19.0,18.0,-29.0,-26.0,-22.0,-57.0,-140.0,31.0,1.0,9.0,-328.0,58.0,-68.0,2.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80077,-82.0,2.0,6.0,-6.0,17.0,-10.0,32.0,1.0,-21.0,16.0,-16.0,57.0,-20.0,-26.0,12.0,-11.0,5.0,-5.0,6.0,1.0,19.0,12.0,-6.0,1.0,-20.0,20.0,-43.0,79.0,60.0,-131.0,28.0,-12.0,-4.0,8.0,49.0,-31.0,-8.0,-116.0,-30.0,37.0,-9.0,9.0,-13.0,5.0,-4.0,-7.0,-7.0,28.0,-9.0,-10.0,-26.0,-1.0,15.0,-3.0,-28.0,29.0,-3.0,8.0,-1.0,31.0
80078,17.0,-18.0,-24.0,40.0,-115.0,103.0,18.0,-160.0,100.0,-43.0,-5.0,12.0,-13.0,18.0,-30.0,-30.0,50.0,-19.0,37.0,-43.0,11.0,4.0,25.0,0.0,-9.0,-5.0,-2.0,51.0,23.0,72.0,12.0,-127.0,44.0,9.0,171.0,-171.0,2.0,20.0,-21.0,12.0,-30.0,27.0,2.0,1.0,-54.0,23.0,26.0,-12.0,6.0,38.0,-28.0,4.0,6.0,-22.0,13.0,22.0,-20.0,-73.0,-4.0,3.0
80080,0.0,17.0,-12.0,43.0,-13.0,-14.0,45.0,26.0,-28.0,-6.0,18.0,111.0,-80.0,-12.0,19.0,-5.0,-2.0,18.0,22.0,20.0,27.0,21.0,10.0,5.0,47.0,0.0,-13.0,-15.0,-77.0,0.0,39.0,-50.0,20.0,1.0,-28.0,21.0,23.0,82.0,9.0,-8.0,16.0,-12.0,12.0,-2.0,-4.0,12.0,-22.0,10.0,-17.0,30.0,0.0,-2.0,0.0,8.0,-1.0,-8.0,-15.0,2.0,3.0,14.0
80081,46.0,2.0,11.0,-33.0,87.0,-21.0,2.0,-28.0,42.0,16.0,-33.0,56.0,-64.0,40.0,-28.0,48.0,-26.0,-7.0,36.0,20.0,-88.0,41.0,0.0,56.0,-68.0,48.0,-42.0,33.0,-31.0,-21.0,11.0,-8.0,42.0,-6.0,13.0,-32.0,40.0,218.0,-32.0,1.0,-18.0,28.0,-14.0,-119.0,20.0,-7.0,32.0,-59.0,49.0,1.0,-6.0,-55.0,92.0,-37.0,24.0,7.0,-29.0,23.0,-23.0,60.0
80082,-14.0,11.0,-17.0,-60.0,97.0,-45.0,11.0,42.0,-21.0,29.0,-11.0,19.0,-19.0,-39.0,28.0,-47.0,38.0,-7.0,19.0,31.0,-55.0,31.0,-12.0,20.0,-28.0,14.0,-13.0,21.0,-16.0,44.0,-49.0,11.0,-10.0,11.0,-8.0,-3.0,70.0,-79.0,5.0,23.0,-4.0,-7.0,0.0,-12.0,22.0,-17.0,-17.0,3.0,-4.0,20.0,-3.0,-42.0,6.0,18.0,21.0,-2.0,7.0,-7.0,-17.0,-2.0
80085,-12.0,-28.0,-50.0,-155.0,219.0,21.0,-41.0,4.0,-34.0,25.0,-2.0,14.0,53.0,-9.0,1.0,0.0,-4.0,-8.0,22.0,1.0,-5.0,12.0,-11.0,-57.0,9.0,39.0,20.0,31.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80086,17.0,-3.0,-5.0,-47.0,40.0,9.0,-21.0,39.0,-33.0,14.0,-25.0,139.0,-121.0,18.0,1.0,-3.0,20.0,-16.0,-5.0,267.0,-303.0,26.0,-6.0,41.0,-57.0,0.0,-9.0,19.0,-4.0,4.0,-9.0,21.0,86.0,-57.0,11.0,-66.0,47.0,10.0,-14.0,-2.0,-29.0,30.0,-131.0,38.0,-66.0,50.0,5.0,-111.0,-151.0,62.0,161.0,98.0,16.0,-11.0,-4.0,101.0,-25.0,-31.0,25.0,-27.0
80088,16.0,8.0,8.0,43.0,0.0,21.0,23.0,45.0,-14.0,-1.0,23.0,-1.0,-6.0,12.0,3.0,-16.0,23.0,5.0,24.0,-219.0,7.0,14.0,4.0,25.0,25.0,40.0,21.0,-174.0,55.0,122.0,-7.0,-17.0,14.0,-3.0,-139.0,-37.0,3.0,85.0,40.0,-7.0,21.0,33.0,10.0,36.0,21.0,23.0,2.0,34.0,-2.0,33.0,-17.0,-327.0,128.0,-63.0,-20.0,19.0,72.0,9.0,59.0,-181.0
80089,24.0,0.0,-1.0,-43.0,37.0,-25.0,39.0,14.0,-18.0,6.0,-19.0,48.0,-48.0,1.0,16.0,-20.0,27.0,-21.0,-5.0,25.0,-22.0,30.0,-22.0,15.0,-24.0,19.0,-3.0,19.0,-8.0,46.0,-45.0,51.0,-54.0,17.0,-18.0,-3.0,26.0,102.0,-41.0,27.0,18.0,-17.0,73.0,-67.0,-1.0,0.0,-7.0,-21.0,13.0,46.0,-46.0,58.0,-69.0,-20.0,26.0,36.0,-24.0,-16.0,-18.0,46.0
80090,94.0,-1.0,11.0,-68.0,255.0,59.0,21.0,66.0,34.0,-26.0,-1.0,11.0,-51.0,4.0,49.0,-61.0,-52.0,0.0,24.0,29.0,-29.0,5.0,25.0,24.0,-10.0,-52.0,91.0,-185.0,48.0,5.0,26.0,-39.0,-33.0,1.0,9.0,9.0,16.0,-69.0,-8.0,-106.0,41.0,40.0,-34.0,25.0,-15.0,28.0,16.0,-17.0,1.0,-38.0,-56.0,-20.0,38.0,-2.0,-4.0,101.0,-97.0,21.0,-73.0,29.0
80093,3.0,-10.0,-15.0,53.0,-31.0,-12.0,11.0,22.0,-11.0,-32.0,15.0,28.0,-84.0,84.0,-81.0,-5.0,5.0,28.0,-33.0,22.0,-5.0,36.0,-22.0,23.0,-16.0,-35.0,15.0,-3.0,7.0,-10.0,-66.0,-32.0,-13.0,7.0,-63.0,-139.0,101.0,0.0,45.0,-30.0,-15.0,43.0,-37.0,18.0,52.0,-29.0,-7.0,-34.0,3.0,-4.0,-10.0,-8.0,50.0,-12.0,9.0,73.0,27.0,13.0,10.0,17.0
80094,7.0,16.0,32.0,-45.0,28.0,-18.0,52.0,-34.0,8.0,-8.0,-5.0,59.0,-49.0,-18.0,17.0,-19.0,13.0,-1.0,5.0,35.0,-41.0,24.0,1.0,-7.0,6.0,-16.0,-7.0,5.0,3.0,5.0,7.0,-5.0,4.0,-10.0,5.0,-9.0,12.0,-80.0,-14.0,24.0,-12.0,-10.0,7.0,22.0,-29.0,8.0,7.0,8.0,-27.0,-11.0,16.0,4.0,19.0,1.0,35.0,-37.0,15.0,-33.0,3.0,17.0
80095,48.0,-16.0,-19.0,23.0,-5.0,-19.0,1.0,15.0,-11.0,-14.0,-3.0,20.0,-18.0,-1.0,4.0,2.0,-8.0,14.0,1.0,-8.0,2.0,17.0,15.0,-22.0,9.0,-5.0,1.0,-55.0,54.0,-6.0,4.0,-8.0,18.0,-14.0,4.0,17.0,-5.0,51.0,8.0,-158.0,15.0,-6.0,-35.0,21.0,5.0,-74.0,-49.0,43.0,62.0,45.0,-31.0,50.0,-56.0,0.0,-16.0,-6.0,-28.0,35.0,-14.0,22.0
80096,34.0,-21.0,-21.0,-208.0,212.0,41.0,-3.0,-94.0,87.0,23.0,-48.0,-34.0,84.0,-54.0,-49.0,-202.0,291.0,-4.0,22.0,-8.0,-9.0,27.0,36.0,-18.0,28.0,-224.0,21.0,-98.0,161.0,-14.0,17.0,20.0,-6.0,15.0,-13.0,7.0,-8.0,78.0,-5.0,-1.0,-11.0,-2.0,20.0,-22.0,8.0,-3.0,12.0,-49.0,58.0,-23.0,-7.0,1.0,8.0,9.0,-4.0,-6.0,45.0,-49.0,42.0,-30.0
80097,27.0,20.0,-14.0,13.0,5.0,-8.0,14.0,4.0,9.0,-25.0,-19.0,57.0,-7.0,-13.0,13.0,-2.0,11.0,-51.0,21.0,23.0,-12.0,10.0,9.0,13.0,-51.0,20.0,-13.0,44.0,-16.0,-13.0,17.0,-37.0,29.0,-39.0,40.0,-17.0,26.0,37.0,4.0,-13.0,6.0,-8.0,-5.0,-4.0,-6.0,6.0,-31.0,-14.0,49.0,-24.0,36.0,-67.0,11.0,26.0,55.0,91.0,0.0,7.0,0.0,55.0
80098,2.0,46.0,-16.0,-3.0,14.0,38.0,-3.0,52.0,48.0,-56.0,43.0,-24.0,1.0,-180.0,12.0,0.0,65.0,-7.0,14.0,-93.0,-20.0,102.0,168.0,-15.0,45.0,-36.0,-227.0,52.0,-10.0,13.0,-5.0,-43.0,56.0,16.0,84.0,-79.0,-6.0,-63.0,53.0,86.0,37.0,-53.0,-5.0,-138.0,27.0,30.0,3.0,-16.0,-6.0,-13.0,45.0,-101.0,11.0,53.0,-16.0,-72.0,-50.0,-9.0,-49.0,-21.0
80099,-198.0,-312.0,-47.0,86.0,11.0,-112.0,-4.0,224.0,-18.0,41.0,34.0,-28.0,27.0,-23.0,123.0,-12.0,-22.0,-52.0,27.0,84.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80100,35.0,9.0,11.0,-38.0,18.0,-42.0,-47.0,164.0,-9.0,-10.0,33.0,4.0,35.0,-12.0,20.0,-10.0,31.0,7.0,22.0,-18.0,43.0,-44.0,5.0,-2.0,11.0,-14.0,10.0,-32.0,-25.0,40.0,7.0,-13.0,35.0,8.0,-2.0,10.0,-10.0,-57.0,-4.0,1.0,4.0,2.0,10.0,-6.0,1.0,2.0,-13.0,9.0,1.0,-10.0,1.0,20.0,-25.0,-10.0,12.0,16.0,1.0,10.0,-24.0,-14.0
80102,-5.0,34.0,-6.0,-11.0,2.0,13.0,-15.0,2.0,21.0,-17.0,-22.0,29.0,-14.0,-8.0,12.0,-6.0,27.0,-5.0,10.0,-8.0,4.0,-35.0,-2.0,4.0,32.0,-26.0,-12.0,-3.0,42.0,-47.0,-4.0,-27.0,4.0,27.0,-30.0,54.0,-14.0,-14.0,-2.0,-22.0,22.0,-12.0,0.0,11.0,1.0,16.0,25.0,-21.0,-13.0,34.0,19.0,-39.0,14.0,28.0,-27.0,-26.0,10.0,19.0,20.0,-12.0
80103,8.0,-33.0,13.0,8.0,-9.0,99.0,-211.0,-31.0,1.0,6.0,12.0,62.0,22.0,-87.0,123.0,1.0,-29.0,114.0,-58.0,-69.0,177.0,-143.0,-283.0,31.0,283.0,37.0,-64.0,23.0,30.0,-9.0,27.0,-103.0,52.0,-21.0,-31.0,49.0,-72.0,20.0,-30.0,-23.0,-2.0,4.0,-44.0,88.0,-101.0,-3.0,-9.0,-137.0,59.0,-4.0,-4.0,14.0,11.0,-15.0,45.0,-18.0,21.0,8.0,-12.0,91.0
80104,-1.0,8.0,-7.0,21.0,0.0,-40.0,15.0,11.0,-20.0,-2.0,21.0,11.0,-19.0,-17.0,17.0,-9.0,23.0,1.0,-5.0,75.0,-68.0,0.0,5.0,62.0,-49.0,-16.0,1.0,29.0,-12.0,-10.0,11.0,66.0,-56.0,12.0,-21.0,-8.0,9.0,58.0,-57.0,27.0,-49.0,9.0,-13.0,13.0,41.0,-46.0,29.0,-35.0,25.0,-35.0,-3.0,-9.0,-5.0,17.0,5.0,26.0,-29.0,3.0,-1.0,6.0
80105,-271.0,7.0,-30.0,-6.0,7.0,95.0,-85.0,119.0,-105.0,9.0,-3.0,52.0,-35.0,-9.0,19.0,-34.0,89.0,-27.0,-35.0,-13.0,14.0,-2.0,-39.0,18.0,33.0,-17.0,30.0,-40.0,15.0,168.0,62.0,-19.0,13.0,26.0,-18.0,17.0,-40.0,-21.0,-28.0,-6.0,33.0,-3.0,-5.0,-21.0,15.0,11.0,-15.0,31.0,-15.0,-8.0,-16.0,33.0,-23.0,18.0,6.0,5.0,-40.0,18.0,-5.0,43.0
80106,-12.0,10.0,36.0,-39.0,6.0,-15.0,3.0,66.0,-45.0,25.0,28.0,13.0,-43.0,37.0,-63.0,3.0,57.0,-3.0,7.0,32.0,-10.0,34.0,44.0,78.0,-73.0,-23.0,36.0,-58.0,62.0,-26.0,34.0,7.0,-17.0,17.0,-51.0,70.0,-14.0,78.0,-12.0,15.0,24.0,-43.0,-117.0,-47.0,23.0,-15.0,25.0,40.0,-2.0,-30.0,-17.0,-27.0,49.0,0.0,9.0,14.0,-13.0,-6.0,23.0,-11.0
80107,45.0,-8.0,56.0,-101.0,41.0,-20.0,7.0,79.0,-31.0,18.0,-12.0,24.0,-41.0,-13.0,13.0,-20.0,19.0,-4.0,-2.0,37.0,-38.0,19.0,-10.0,30.0,-35.0,14.0,-8.0,59.0,-55.0,11.0,7.0,9.0,-11.0,-1.0,-6.0,21.0,-21.0,7.0,12.0,-106.0,130.0,-10.0,-65.0,60.0,5.0,1.0,1.0,-35.0,-1.0,72.0,-52.0,-5.0,-79.0,-34.0,37.0,-12.0,-44.0,42.0,-119.0,-24.0
80108,18.0,91.0,19.0,47.0,-41.0,-77.0,0.0,52.0,-47.0,13.0,-18.0,-3.0,3.0,20.0,-9.0,-6.0,9.0,14.0,1.0,35.0,15.0,8.0,-44.0,32.0,-12.0,20.0,-5.0,30.0,-1.0,10.0,17.0,20.0,-3.0,10.0,-20.0,37.0,-19.0,-8.0,-28.0,-16.0,-16.0,4.0,4.0,41.0,-68.0,-16.0,16.0,-13.0,64.0,-56.0,15.0,-12.0,26.0,11.0,0.0,-1.0,34.0,-1.0,10.0,19.0
80109,1.0,-3.0,-29.0,-27.0,45.0,-15.0,16.0,45.0,-43.0,1.0,15.0,32.0,-45.0,-6.0,0.0,3.0,-4.0,-16.0,14.0,31.0,-5.0,21.0,-16.0,34.0,-50.0,4.0,-22.0,87.0,-61.0,-8.0,-11.0,3.0,25.0,-46.0,13.0,-5.0,33.0,12.0,-15.0,-10.0,-15.0,-9.0,35.0,-72.0,7.0,-10.0,2.0,101.0,-71.0,-29.0,37.0,-212.0,39.0,21.0,-22.0,2.0,15.0,-22.0,17.0,32.0
80110,76.0,-20.0,29.0,-69.0,27.0,-13.0,-3.0,28.0,29.0,-34.0,18.0,-8.0,-27.0,0.0,26.0,-14.0,3.0,-8.0,9.0,16.0,19.0,1.0,-30.0,-9.0,24.0,-38.0,23.0,38.0,-4.0,-36.0,14.0,-4.0,-7.0,-6.0,-13.0,17.0,-1.0,-93.0,28.0,-28.0,-10.0,27.0,-13.0,14.0,-16.0,5.0,11.0,8.0,19.0,-4.0,-63.0,18.0,29.0,-68.0,34.0,-10.0,-3.0,2.0,4.0,-9.0
